NtGdiRemoveFontResourceW,0x10bb,0x10f0,0x10f0,0x10f8,0x10f8,0x10f8,0x10f8,0x10f7,0x10f7,0x10f7,0x10f7,0x10f7,0x1100,0x1100,0x1100,0x1100,0x1100,0x1102,0x1102,0x1038,0x1039,0x103a,0x103a,0x103a,0x1041,0x1042,0x1042,0x1042,0x1042,0x1042
NtGdiRemoveMergeFont,,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1137,0x1139,0x113a,0x113c,0x113d,0x10fa,0x10fb,0x10fb,0x10fb,0x10fb,0x10fb
NtGdiResetDC,0x10bc,0x10f2,0x10f2,0x10fa,0x10fa,0x10fa,0x10fa,0x10f9,0x10f9,0x10f9,0x10f9,0x10f9,0x1102,0x1102,0x1102,0x1102,0x1102,0x1104,0x1104,0x1036,0x1037,0x1038,0x1038,0x1038,0x103f,0x1040,0x1040,0x1040,0x1040,0x1040
NtGdiResizePalette,0x10bd,0x10f3,0x10f3,0x10fb,0x10fb,0x10fb,0x10fb,0x10fa,0x10fa,0x10fa,0x10fa,0x10fa,0x1103,0x1103,0x1103,0x1103,0x1103,0x1105,0x1105,0x1035,0x1036,0x1037,0x1037,0x1037,0x103e,0x103f,0x103f,0x103f,0x103f,0x103f
NtGdiRestoreDC,0x10be,0x10f4,0x10f4,0x10fc,0x10fc,0x10fc,0x10fc,0x10fb,0x10fb,0x10fb,0x10fb,0x10fb,0x1104,0x1104,0x1104,0x1104,0x1104,0x1106,0x1106,0x1034,0x1035,0x1036,0x1036,0x1036,0x103d,0x103e,0x103e,0x103e,0x103e,0x103e
NtGdiRoundRect,0x10bf,0x10f5,0x10f5,0x10fd,0x10fd,0x10fd,0x10fd,0x10fc,0x10fc,0x10fc,0x10fc,0x10fc,0x1105,0x1105,0x1105,0x1105,0x1105,0x1107,0x1107,0x1033,0x1034,0x1035,0x1035,0x1035,0x103c,0x103d,0x103d,0x103d,0x103d,0x103d
NtGdiSTROBJ_bEnum,,0x1270,0x1270,0x1287,0x1288,0x1288,0x1288,0x1284,0x1284,0x1284,0x1284,0x1284,0x12a9,0x12a9,0x12a9,0x12a9,0x12a9,0x12c9,0x12c9,0x12f5,0x12fe,0x130a,0x130b,0x1311,0x12d2,0x12db,0x12e5,0x12e6,0x12e9,0x12e9
NtGdiSTROBJ_bEnumPositionsOnly,,0x1271,0x1271,0x1288,0x1289,0x1289,0x1289,0x1285,0x1285,0x1285,0x1285,0x1285,0x12aa,0x12aa,0x12aa,0x12aa,0x12aa,0x12ca,0x12ca,0x12f4,0x12fd,0x1309,0x130a,0x1310,0x12d1,0x12da,0x12e4,0x12e5,0x12e8,0x12e8
NtGdiSTROBJ_bGetAdvanceWidths,,0x1272,0x1272,0x1289,0x128a,0x128a,0x128a,0x1286,0x1286,0x1286,0x1286,0x1286,0x12ab,0x12ab,0x12ab,0x12ab,0x12ab,0x12cb,0x12cb,0x12f3,0x12fc,0x1308,0x1309,0x130f,0x12d0,0x12d9,0x12e3,0x12e4,0x12e7,0x12e7
NtGdiSTROBJ_dwGetCodePage,,0x1274,0x1274,0x128b,0x128c,0x128c,0x128c,0x1288,0x1288,0x1288,0x1288,0x1288,0x12ad,0x12ad,0x12ad,0x12ad,0x12ad,0x12cd,0x12cd,0x12f1,0x12fa,0x1306,0x1307,0x130d,0x12ce,0x12d7,0x12e1,0x12e2,0x12e5,0x12e5
NtGdiSTROBJ_vEnumStart,,0x1273,0x1273,0x128a,0x128b,0x128b,0x128b,0x1287,0x1287,0x1287,0x1287,0x1287,0x12ac,0x12ac,0x12ac,0x12ac,0x12ac,0x12cc,0x12cc,0x12f2,0x12fb,0x1307,0x1308,0x130e,0x12cf,0x12d8,0x12e2,0x12e3,0x12e6,0x12e6
NtGdiSaveDC,0x10c0,0x10f6,0x10f6,0x10fe,0x10fe,0x10fe,0x10fe,0x10fd,0x10fd,0x10fd,0x10fd,0x10fd,0x1106,0x1106,0x1106,0x1106,0x1106,0x1108,0x1108,0x1032,0x1033,0x1034,0x1034,0x1034,0x103b,0x103c,0x103c,0x103c,0x103c,0x103c
NtGdiScaleRgn,,,,,,,,,,,,,,,,,,,,,,,,,0x100a,0x100a,0x100a,0x100a,0x100a,0x100a
NtGdiScaleValues,,,,,,,,,,,,,,,,,,,,,,,,,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b
NtGdiScaleViewportExtEx,0x10c1,0x10f7,0x10f7,0x10ff,0x10ff,0x10ff,0x10ff,0x10fe,0x10fe,0x10fe,0x10fe,0x10fe,0x1107,0x1107,0x1107,0x1107,0x1107,0x1109,0x1109,0x1031,0x1032,0x1033,0x1033,0x1033,0x103a,0x103b,0x103b,0x103b,0x103b,0x103b
NtGdiScaleWindowExtEx,0x10c2,0x10f8,0x10f8,0x1100,0x1100,0x1100,0x1100,0x10ff,0x10ff,0x10ff,0x10ff,0x10ff,0x1108,0x1108,0x1108,0x1108,0x1108,0x110a,0x110a,0x1030,0x1031,0x1032,0x1032,0x1032,0x1039,0x103a,0x103a,0x103a,0x103a,0x103a
NtGdiSelectBitmap,0x10c3,0x10f9,0x10f9,0x1101,0x1101,0x1101,0x1101,0x1100,0x1100,0x1100,0x1100,0x1100,0x1109,0x1109,0x1109,0x1109,0x1109,0x110b,0x110b,0x102f,0x1030,0x1031,0x1031,0x1031,0x1038,0x1039,0x1039,0x1039,0x1039,0x1039
NtGdiSelectBrush,0x10c4,0x10fa,0x10fa,0x1102,0x1102,0x1102,0x1102,0x1101,0x1101,0x1101,0x1101,0x1101,0x110a,0x110a,0x110a,0x110a,0x110a,0x110c,0x110c,0x102e,0x102f,0x1030,0x1030,0x1030,0x1037,0x1038,0x1038,0x1038,0x1038,0x1038
NtGdiSelectClipPath,0x10c5,0x10fb,0x10fb,0x1103,0x1103,0x1103,0x1103,0x1102,0x1102,0x1102,0x1102,0x1102,0x110b,0x110b,0x110b,0x110b,0x110b,0x110d,0x110d,0x102d,0x102e,0x102f,0x102f,0x102f,0x1036,0x1037,0x1037,0x1037,0x1037,0x1037
NtGdiSelectFont,0x10c6,0x10fc,0x10fc,0x1104,0x1104,0x1104,0x1104,0x1103,0x1103,0x1103,0x1103,0x1103,0x110c,0x110c,0x110c,0x110c,0x110c,0x110e,0x110e,0x102c,0x102d,0x102e,0x102e,0x102e,0x1035,0x1036,0x1036,0x1036,0x1036,0x1036
NtGdiSelectPalette,0x10c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiSelectPen,0x10c8,0x10fd,0x10fd,0x1105,0x1105,0x1105,0x1105,0x1104,0x1104,0x1104,0x1104,0x1104,0x110d,0x110d,0x110d,0x110d,0x110d,0x110f,0x110f,0x102b,0x102c,0x102d,0x102d,0x102d,0x1034,0x1035,0x1035,0x1035,0x1035,0x1035
NtGdiSetBitmapAttributes,,,,0x1106,0x1106,0x1106,0x1106,0x1105,0x1105,0x1105,0x1105,0x1105,0x110e,0x110e,0x110e,0x110e,0x110e,0x1110,0x1110,0x102a,0x102b,0x102c,0x102c,0x102c,0x1033,0x1034,0x1034,0x1034,0x1034,0x1034
NtGdiSetBitmapBits,0x10c9,0x10fe,0x10fe,0x1107,0x1107,0x1107,0x1107,0x1106,0x1106,0x1106,0x1106,0x1106,0x110f,0x110f,0x110f,0x110f,0x110f,0x1111,0x1111,0x1029,0x102a,0x102b,0x102b,0x102b,0x1032,0x1033,0x1033,0x1033,0x1033,0x1033
NtGdiSetBitmapDimension,0x10ca,0x10ff,0x10ff,0x1108,0x1108,0x1108,0x1108,0x1107,0x1107,0x1107,0x1107,0x1107,0x1110,0x1110,0x1110,0x1110,0x1110,0x1112,0x1112,0x1028,0x1029,0x102a,0x102a,0x102a,0x1031,0x1032,0x1032,0x1032,0x1032,0x1032
NtGdiSetBoundsRect,0x10cb,0x1100,0x1100,0x1109,0x1109,0x1109,0x1109,0x1108,0x1108,0x1108,0x1108,0x1108,0x1111,0x1111,0x1111,0x1111,0x1111,0x1113,0x1113,0x1027,0x1028,0x1029,0x1029,0x1029,0x1030,0x1031,0x1031,0x1031,0x1031,0x1031
NtGdiSetBrushAttributes,,,,0x110a,0x110a,0x110a,0x110a,0x1109,0x1109,0x1109,0x1109,0x1109,0x1112,0x1112,0x1112,0x1112,0x1112,0x1114,0x1114,0x1026,0x1027,0x1028,0x1028,0x1028,0x102f,0x1030,0x1030,0x1030,0x1030,0x1030
NtGdiSetBrushOrg,0x10cc,0x1101,0x1101,0x110b,0x110b,0x110b,0x110b,0x110a,0x110a,0x110a,0x110a,0x110a,0x1113,0x1113,0x1113,0x1113,0x1113,0x1115,0x1115,0x1025,0x1026,0x1027,0x1027,0x1027,0x102e,0x102f,0x102f,0x102f,0x102f,0x102f
NtGdiSetColorAdjustment,0x10cd,0x1102,0x1102,0x110c,0x110c,0x110c,0x110c,0x110b,0x110b,0x110b,0x110b,0x110b,0x1114,0x1114,0x1114,0x1114,0x1114,0x1116,0x1116,0x1024,0x1025,0x1026,0x1026,0x1026,0x102d,0x102e,0x102e,0x102e,0x102e,0x102e
NtGdiSetColorSpace,,0x1103,0x1103,0x110d,0x110d,0x110d,0x110d,0x110c,0x110c,0x110c,0x110c,0x110c,0x1115,0x1115,0x1115,0x1115,0x1115,0x1117,0x1117,0x1023,0x1024,0x1025,0x1025,0x1025,0x102c,0x102d,0x102d,0x102d,0x102d,0x102d
NtGdiSetDIBitsToDeviceInternal,0x10ce,0x1105,0x1105,0x110f,0x110f,0x110f,0x110f,0x110e,0x110e,0x110e,0x110e,0x110e,0x1117,0x1117,0x1117,0x1117,0x1117,0x1119,0x1119,0x1021,0x1022,0x1023,0x1023,0x1023,0x1027,0x1028,0x1028,0x1028,0x1028,0x1028
NtGdiSetDeviceGammaRamp,,0x1104,0x1104,0x110e,0x110e,0x110e,0x110e,0x110d,0x110d,0x110d,0x110d,0x110d,0x1116,0x1116,0x1116,0x1116,0x1116,0x1118,0x1118,0x1022,0x1023,0x1024,0x1024,0x1024,0x1028,0x1029,0x1029,0x1029,0x1029,0x1029
NtGdiSetFontEnumeration,0x10cf,0x1106,0x1106,0x1110,0x1110,0x1110,0x1110,0x110f,0x110f,0x110f,0x110f,0x110f,0x1118,0x1118,0x1118,0x1118,0x1118,0x111a,0x111a,0x1020,0x1021,0x1022,0x1022,0x1022,0x1026,0x1027,0x1027,0x1027,0x1027,0x1027
NtGdiSetFontXform,0x10d0,0x1107,0x1107,0x1111,0x1111,0x1111,0x1111,0x1110,0x1110,0x1110,0x1110,0x1110,0x1119,0x1119,0x1119,0x1119,0x1119,0x111b,0x111b,0x101f,0x1020,0x1021,0x1021,0x1021,0x1025,0x1026,0x1026,0x1026,0x1026,0x1026
NtGdiSetIcmMode,,0x1108,0x1108,0x1112,0x1112,0x1112,0x1112,0x1111,0x1111,0x1111,0x1111,0x1111,0x111a,0x111a,0x111a,0x111a,0x111a,0x111c,0x111c,0x101e,0x101f,0x1020,0x1020,0x1020,0x1024,0x1025,0x1025,0x1025,0x1025,0x1025
NtGdiSetLayout,,0x110f,0x110f,0x1119,0x1119,0x1119,0x1119,0x1118,0x1118,0x1118,0x1118,0x1118,0x1121,0x1121,0x1121,0x1121,0x1121,0x1123,0x1123,0x1017,0x1018,0x1019,0x1019,0x1019,0x101d,0x101e,0x101e,0x101e,0x101e,0x101e
NtGdiSetLinkedUFIs,,0x1109,0x1109,0x1113,0x1113,0x1113,0x1113,0x1112,0x1112,0x1112,0x1112,0x1112,0x111b,0x111b,0x111b,0x111b,0x111b,0x111d,0x111d,0x101d,0x101e,0x101f,0x101f,0x101f,0x1023,0x1024,0x1024,0x1024,0x1024,0x1024
NtGdiSetMagicColors,0x10d1,0x110a,0x110a,0x1114,0x1114,0x1114,0x1114,0x1113,0x1113,0x1113,0x1113,0x1113,0x111c,0x111c,0x111c,0x111c,0x111c,0x111e,0x111e,0x101c,0x101d,0x101e,0x101e,0x101e,0x1022,0x1023,0x1023,0x1023,0x1023,0x1023
NtGdiSetMetaRgn,0x10d2,0x110b,0x110b,0x1115,0x1115,0x1115,0x1115,0x1114,0x1114,0x1114,0x1114,0x1114,0x111d,0x111d,0x111d,0x111d,0x111d,0x111f,0x111f,0x101b,0x101c,0x101d,0x101d,0x101d,0x1021,0x1022,0x1022,0x1022,0x1022,0x1022
NtGdiSetMiterLimit,0x10d3,0x110c,0x110c,0x1116,0x1116,0x1116,0x1116,0x1115,0x1115,0x1115,0x1115,0x1115,0x111e,0x111e,0x111e,0x111e,0x111e,0x1120,0x1120,0x101a,0x101b,0x101c,0x101c,0x101c,0x1020,0x1021,0x1021,0x1021,0x1021,0x1021
NtGdiSetOPMSigningKeyAndSequenceNumbers,,,,,,,,,,,,,0x1122,0x1122,0x1122,0x1122,0x1122,0x1124,0x1124,0x1016,0x1017,0x1018,0x1018,0x1018,0x101c,0x101d,0x101d,0x101d,0x101d,0x101d
NtGdiSetPUMPDOBJ,,,,0x1296,0x1297,0x1297,0x1297,0x1293,0x1293,0x1293,0x1293,0x1293,0x12b8,0x12b8,0x12b8,0x12b8,0x12b8,0x12d8,0x12d8,0x1302,0x130b,0x1317,0x1318,0x131e,0x12df,0x12e8,0x12f2,0x12f3,0x12f6,0x12f6
NtGdiSetPixel,0x10d4,0x1110,0x1110,0x111a,0x111a,0x111a,0x111a,0x1119,0x1119,0x1119,0x1119,0x1119,0x1123,0x1123,0x1123,0x1123,0x1123,0x1125,0x1125,0x1015,0x1016,0x1017,0x1017,0x1017,0x101b,0x101c,0x101c,0x101c,0x101c,0x101c
NtGdiSetPixelFormat,0x10d5,0x1111,0x1111,0x111b,0x111b,0x111b,0x111b,0x111a,0x111a,0x111a,0x111a,0x111a,0x1124,0x1124,0x1124,0x1124,0x1124,0x1126,0x1126,0x1014,0x1015,0x1016,0x1016,0x1016,0x101a,0x101b,0x101b,0x101b,0x101b,0x101b
NtGdiSetPrivateDeviceGammaRamp,,,,,,,,,,,,,,,,,,,,,,,,,0x102a,0x102b,0x102b,0x102b,0x102b,0x102b
NtGdiSetRectRgn,0x10d6,0x1112,0x1112,0x111c,0x111c,0x111c,0x111c,0x111b,0x111b,0x111b,0x111b,0x111b,0x1125,0x1125,0x1125,0x1125,0x1125,0x1127,0x1127,0x1013,0x1014,0x1015,0x1015,0x1015,0x1019,0x101a,0x101a,0x101a,0x101a,0x101a
NtGdiSetSizeDevice,,0x1117,0x1117,0x1121,0x1121,0x1121,0x1121,0x1120,0x1120,0x1120,0x1120,0x1120,0x112a,0x112a,0x112a,0x112a,0x112a,0x112b,0x112b,0x100f,0x1010,0x1011,0x1011,0x1011,0x1015,0x1016,0x1016,0x1016,0x1016,0x1016
NtGdiSetSystemPaletteUse,0x10d7,0x1113,0x1113,0x111d,0x111d,0x111d,0x111d,0x111c,0x111c,0x111c,0x111c,0x111c,0x1126,0x1126,0x1126,0x1126,0x1126,0x1128,0x1128,0x1012,0x1013,0x1014,0x1014,0x1014,0x1018,0x1019,0x1019,0x1019,0x1019,0x1019
NtGdiSetTextCharacterExtra,0x10d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiSetTextJustification,0x10d9,0x1114,0x1114,0x111e,0x111e,0x111e,0x111e,0x111d,0x111d,0x111d,0x111d,0x111d,0x1127,0x1127,0x1127,0x1127,0x1127,0x1129,0x1129,0x1011,0x1012,0x1013,0x1013,0x1013,0x1017,0x1018,0x1018,0x1018,0x1018,0x1018
NtGdiSetUMPDSandboxState,,,,,,,,,,,,,,,,,,,,0x1303,0x130c,0x1318,0x1319,0x131f,0x12e0,0x12e9,0x12f3,0x12f4,0x12f7,0x12f7
NtGdiSetVirtualResolution,0x10db,0x1116,0x1116,0x1120,0x1120,0x1120,0x1120,0x111f,0x111f,0x111f,0x111f,0x111f,0x1129,0x1129,0x1129,0x1129,0x1129,0x112a,0x112a,0x1010,0x1011,0x1012,0x1012,0x1012,0x1016,0x1017,0x1017,0x1017,0x1017,0x1017
NtGdiSetupPublicCFONT,0x10da,0x1115,0x1115,0x111f,0x111f,0x111f,0x111f,0x111e,0x111e,0x111e,0x111e,0x111e,0x1128,0x1128,0x1128,0x1128,0x1128,,,,,,,,,,,,,
NtGdiSfmGetNotificationTokens,,,,,,,,,,,,,,,,,,0x12dc,0x12dc,,,,,,,,,,,
NtGdiStartDoc,0x10dc,0x1118,0x1118,0x1122,0x1122,0x1122,0x1122,0x1121,0x1121,0x1121,0x1121,0x1121,0x112b,0x112b,0x112b,0x112b,0x112b,0x112c,0x112c,0x100e,0x100f,0x1010,0x1010,0x1010,0x1014,0x1015,0x1015,0x1015,0x1015,0x1015
NtGdiStartPage,0x10dd,0x1119,0x1119,0x1123,0x1123,0x1123,0x1123,0x1122,0x1122,0x1122,0x1122,0x1122,0x112c,0x112c,0x112c,0x112c,0x112c,0x112d,0x112d,0x100d,0x100e,0x100f,0x100f,0x100f,0x1013,0x1014,0x1014,0x1014,0x1014,0x1014
NtGdiStretchBlt,0x10de,0x111a,0x111a,0x1124,0x1124,0x1124,0x1124,0x1123,0x1123,0x1123,0x1123,0x1123,0x112d,0x112d,0x112d,0x112d,0x112d,0x112e,0x112e,0x100c,0x100d,0x100e,0x100e,0x100e,0x1012,0x1013,0x1013,0x1013,0x1013,0x1013
NtGdiStretchDIBitsInternal,0x10df,0x111b,0x111b,0x1125,0x1125,0x1125,0x1125,0x1124,0x1124,0x1124,0x1124,0x1124,0x112e,0x112e,0x112e,0x112e,0x112e,0x112f,0x112f,0x100b,0x100c,0x100d,0x100d,0x100d,0x1011,0x1012,0x1012,0x1012,0x1012,0x1012
NtGdiStrokeAndFillPath,0x10e0,0x111c,0x111c,0x1126,0x1126,0x1126,0x1126,0x1125,0x1125,0x1125,0x1125,0x1125,0x112f,0x112f,0x112f,0x112f,0x112f,0x1130,0x1130,0x100a,0x100b,0x100c,0x100c,0x100c,0x1010,0x1011,0x1011,0x1011,0x1011,0x1011
NtGdiStrokePath,0x10e1,0x111d,0x111d,0x1127,0x1127,0x1127,0x1127,0x1126,0x1126,0x1126,0x1126,0x1126,0x1130,0x1130,0x1130,0x1130,0x1130,0x1131,0x1131,0x1009,0x100a,0x100b,0x100b,0x100b,0x100f,0x1010,0x1010,0x1010,0x1010,0x1010
NtGdiSwapBuffers,0x10e2,0x111e,0x111e,0x1128,0x1128,0x1128,0x1128,0x1127,0x1127,0x1127,0x1127,0x1127,0x1131,0x1131,0x1131,0x1131,0x1131,0x1132,0x1132,0x1008,0x1009,0x100a,0x100a,0x100a,0x100e,0x100f,0x100f,0x100f,0x100f,0x100f
NtGdiTransformPoints,0x10e3,0x111f,0x111f,0x1129,0x1129,0x1129,0x1129,0x1128,0x1128,0x1128,0x1128,0x1128,0x1132,0x1132,0x1132,0x1132,0x1132,0x1133,0x1133,0x1007,0x1008,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009
NtGdiTransparentBlt,,0x1120,0x1120,0x112a,0x112a,0x112a,0x112a,0x1129,0x1129,0x1129,0x1129,0x1129,0x1133,0x1133,0x1133,0x1133,0x1133,0x1134,0x1134,0x1006,0x1007,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008
NtGdiUMPDEngFreeUserMem,,,,0x1298,0x1299,0x1299,0x1299,0x1295,0x1295,0x1295,0x1295,0x1295,0x12ba,0x12ba,0x12ba,0x12ba,0x12ba,0x12da,0x12da,0x1300,0x1309,0x1315,0x1316,0x131c,0x12dd,0x12e6,0x12f0,0x12f1,0x12f4,0x12f4
NtGdiUnloadPrinterDriver,,0x1121,0x1121,0x112b,0x112b,0x112b,0x112b,0x112a,0x112a,0x112a,0x112a,0x112a,0x1134,0x1134,0x1134,0x1134,0x1134,0x1135,0x1135,0x1005,0x1006,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007
NtGdiUnmapMemFont,,0x1122,0x1122,0x112c,0x112c,0x112c,0x112c,0x112b,0x112b,0x112b,0x112b,0x112b,0x1135,0x1135,0x1135,0x1135,0x1135,0x1136,0x1136,0x1004,0x1005,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006
NtGdiUnrealizeObject,0x10e4,0x1123,0x1123,0x112d,0x112d,0x112d,0x112d,0x112c,0x112c,0x112c,0x112c,0x112c,0x1136,0x1136,0x1136,0x1136,0x1136,0x1137,0x1137,0x1003,0x1004,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005
NtGdiUpdateColors,0x10e5,0x1124,0x1124,0x112e,0x112e,0x112e,0x112e,0x112d,0x112d,0x112d,0x112d,0x112d,0x1137,0x1137,0x1137,0x1137,0x1137,0x1138,0x1138,0x1002,0x1003,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004
NtGdiUpdateTransform,0x10e7,0x127e,0x127e,0x1295,0x1296,0x1296,0x1296,0x1292,0x1292,0x1292,0x1292,0x1292,0x12b7,0x12b7,0x12b7,0x12b7,0x12b7,0x12d7,0x12d7,0x12ff,0x1308,0x1314,0x1315,0x131b,0x12dc,0x12e5,0x12ef,0x12f0,0x12f3,0x12f3
NtGdiWidenPath,0x10e6,0x1125,0x1125,0x112f,0x112f,0x112f,0x112f,0x112e,0x112e,0x112e,0x112e,0x112e,0x1138,0x1138,0x1138,0x1138,0x1138,0x1139,0x1139,0x1001,0x1002,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003
NtGdiXFORMOBJ_bApplyXform,,0x1266,0x1266,0x127d,0x127e,0x127e,0x127e,0x127a,0x127a,0x127a,0x127a,0x127a,0x129f,0x129f,0x129f,0x129f,0x129f,0x12bf,0x12bf,0x12e8,0x12f1,0x12fd,0x12fe,0x1304,0x12c5,0x12ce,0x12d8,0x12d9,0x12dc,0x12dc
NtGdiXFORMOBJ_iGetXform,,0x1267,0x1267,0x127e,0x127f,0x127f,0x127f,0x127b,0x127b,0x127b,0x127b,0x127b,0x12a0,0x12a0,0x12a0,0x12a0,0x12a0,0x12c0,0x12c0,0x12e7,0x12f0,0x12fc,0x12fd,0x1303,0x12c4,0x12cd,0x12d7,0x12d8,0x12db,0x12db
NtGdiXLATEOBJ_cGetPalette,,0x1259,0x1259,0x1270,0x1271,0x1271,0x1271,0x126d,0x126d,0x126d,0x126d,0x126d,0x1292,0x1292,0x1292,0x1292,0x1292,0x12b2,0x12b2,0x12dc,0x12e5,0x12f1,0x12f2,0x12f8,0x12b9,0x12c2,0x12cc,0x12cd,0x12d0,0x12d0
NtGdiXLATEOBJ_hGetColorTransform,,0x125b,0x125b,0x1272,0x1273,0x1273,0x1273,0x126f,0x126f,0x126f,0x126f,0x126f,0x1294,0x1294,0x1294,0x1294,0x1294,0x12b4,0x12b4,0x12da,0x12e3,0x12ef,0x12f0,0x12f6,0x12b7,0x12c0,0x12ca,0x12cb,0x12ce,0x12ce
NtGdiXLATEOBJ_iXlate,,0x125a,0x125a,0x1271,0x1272,0x1272,0x1272,0x126e,0x126e,0x126e,0x126e,0x126e,0x1293,0x1293,0x1293,0x1293,0x1293,0x12b3,0x12b3,0x12db,0x12e4,0x12f0,0x12f1,0x12f7,0x12b8,0x12c1,0x12cb,0x12cc,0x12cf,0x12cf
NtHWCursorUpdatePointer,,,,,,,,,,,,,,,,,,,,,,0x1467,0x146c,0x1467,0x1453,0x1477,0x14a2,0x14b2,0x14b8,0x14b8
NtIsOneCoreTransformMode,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14c4,0x14cf,0x14d5,0x14d5
NtMITActivateInputProcessing,,,,,,,,,,,,,,,,,,,,,,,,,0x145e,0x1482,0x14ad,0x14bd,0x14c3,0x14c3
NtMITBindInputTypeToMonitors,,,,,,,,,,,,,,,,,,,,,,,,,0x1466,0x148a,0x14b6,,,
NtMITCoreMsgKGetConnectionHandle,,,,,,,,,,,,,,,,,,,,,,,,,0x1462,0x1486,0x14b2,0x14c2,,
NtMITCoreMsgKOpenConnectionTo,,,,,,,,,,,,,,,,,,,,,,,,,0x1464,0x1488,0x14b4,0x14c4,0x14c7,0x14c7
NtMITCoreMsgKSend,,,,,,,,,,,,,,,,,,,,,,,,,0x1463,0x1487,0x14b3,0x14c3,,
NtMITDeactivateInputProcessing,,,,,,,,,,,,,,,,,,,,,,,,,0x1460,0x1484,0x14b0,0x14c0,0x14c5,0x14c5
NtMITDisableMouseIntercept,,,,,,,,,,,,,,,,,,,,,,,,,0x1468,0x148c,0x14b8,0x14c7,0x14ca,0x14ca
NtMITDispatchCompletion,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14af,0x14bf,0x14c4,0x14c4
NtMITEnableMouseIntercept,,,,,,,,,,,,,,,,,,,,,,,,,0x1467,0x148b,0x14b7,0x14c6,0x14c9,0x14c9
NtMITGetCursorUpdateHandle,,,,,,,,,,,,,,,,,,,,,,,,,,0x1490,0x14bc,0x14cb,0x14cf,0x14cf
NtMITSetInputCallbacks,,,,,,,,,,,,,,,,,,,,,,,,,0x1461,0x1485,0x14b1,0x14c1,0x14c6,0x14c6
NtMITSetInputDelegationMode,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14bd,0x14cc,0x14d0,0x14d0
NtMITSetInputSuppressionState,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14d2,0x14d2
NtMITSetKeyboardInputRoutingPolicy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14d3,0x14d3
NtMITSetKeyboardOverriderState,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14ce,0x14ce
NtMITSetLastInputRecipient,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14be,0x14cd,0x14d1,0x14d1
NtMITSynthesizeKeyboardInput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14cd,0x14cd
NtMITSynthesizeMouseInput,,,,,,,,,,,,,,,,,,,,,,,,,0x146a,0x148e,0x14ba,0x14c9,0x14cc,0x14cc
NtMITSynthesizeMouseWheel,,,,,,,,,,,,,,,,,,,,,,,,,0x146b,0x148f,0x14bb,0x14ca,,
NtMITSynthesizeTouchInput,,,,,,,,,,,,,,,,,,,,,,,,,0x1469,0x148d,0x14b9,0x14c8,0x14cb,0x14cb
NtMITUpdateInputGlobals,,,,,,,,,,,,,,,,,,,,,,,,,0x1465,0x1489,0x14b5,0x14c5,0x14c8,0x14c8
NtMITWaitForMultipleObjectsEx,,,,,,,,,,,,,,,,,,,,,,,,,0x145f,0x1483,0x14ae,0x14be,,
NtMapVisualRelativePoints,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14c5,0x14d0,0x14d6,0x14d6
NtNotifyPresentToCompositionSurface,,,,,,,,,,,,,,,,,,,,0x1385,0x1397,0x13d0,0x13d2,0x13e1,0x13b3,0x13ce,0x13e0,0x13ea,0x13ee,0x13ee
NtOpenCompositionSurfaceDirtyRegion,,,,,,,,,,,,,,,,,,,,0x138a,0x139c,0x13d5,0x13d7,0x13e6,0x13b8,0x13d3,0x13e5,0x13ef,0x13f3,0x13f3
NtOpenCompositionSurfaceSectionInfo,,,,,,,,,,,,,,,,,,,,0x1387,0x1399,0x13d2,0x13d4,0x13e3,0x13b5,0x13d0,0x13e2,0x13ec,0x13f0,0x13f0
NtOpenCompositionSurfaceSwapChainHandleInfo,,,,,,,,,,,,,,,,,,,,0x1388,0x139a,0x13d3,0x13d5,0x13e4,0x13b6,0x13d1,0x13e3,0x13ed,0x13f1,0x13f1
NtQueryCompositionInputIsImplicit,,,,,,,,,,,,,,,,,,,,,,0x13e7,0x13e9,0x13fa,0x13cd,0x13e8,0x13fa,0x1403,0x1407,0x1407
